dem_row,dem_col,X,Y,R_ft,az_deg,Z_dem,slope_deg,n_returns,n_ground,ground_median_Z,ground_max_Z,dem_minus_gnd_max,flags
508,468,19533091.2,750678.2,123.3,169.0,625.42,30.0,0,0,,,,NO_RETURNS
508,482,19533105.2,750678.2,126.7,162.8,625.73,25.2,0,0,,,,NO_RETURNS
508,483,19533106.2,750678.2,127.0,162.4,625.94,26.0,0,0,,,,NO_RETURNS
508,491,19533114.2,750678.2,129.7,159.0,626.37,25.7,1,1,626.44,626.44,-0.07,ok
508,501,19533124.2,750678.2,133.6,155.0,626.1,38.4,0,0,,,,NO_RETURNS
508,502,19533125.2,750678.2,134.0,154.6,626.22,31.4,1,1,626.22,626.22,-0.0,ok
509,390,19533013.2,750677.2,133.7,204.1,624.04,27.3,0,0,,,,NO_RETURNS
509,405,19533028.2,750677.2,128.3,197.9,624.81,28.5,0,0,,,,NO_RETURNS
509,408,19533031.2,750677.2,127.4,196.6,624.61,29.0,0,0,,,,NO_RETURNS
509,409,19533032.2,750677.2,127.1,196.2,624.74,31.8,1,1,624.74,624.74,-0.0,ok
509,413,19533036.2,750677.2,126.0,194.5,624.94,31.1,1,1,624.94,624.94,0.0,ok
509,415,19533038.2,750677.2,125.6,193.6,624.5,30.1,0,0,,,,NO_RETURNS
509,416,19533039.2,750677.2,125.3,193.1,625.07,32.7,0,0,,,,NO_RETURNS
509,417,19533040.2,750677.2,125.1,192.7,625.07,28.2,0,0,,,,NO_RETURNS
509,418,19533041.2,750677.2,124.9,192.3,624.4,25.9,0,0,,,,NO_RETURNS
509,419,19533042.2,750677.2,124.7,191.8,624.4,28.9,0,0,,,,NO_RETURNS
509,420,19533043.2,750677.2,124.5,191.4,624.77,31.5,0,0,,,,NO_RETURNS
509,421,19533044.2,750677.2,124.3,190.9,624.35,28.3,0,0,,,,NO_RETURNS
509,422,19533045.2,750677.2,124.1,190.4,624.35,27.4,0,0,,,,NO_RETURNS
509,423,19533046.2,750677.2,123.9,190.0,624.84,33.1,0,0,,,,NO_RETURNS
509,424,19533047.2,750677.2,123.8,189.5,624.7,29.2,0,0,,,,NO_RETURNS
509,426,19533049.2,750677.2,123.4,188.6,624.7,33.3,0,0,,,,NO_RETURNS
509,427,19533050.2,750677.2,123.3,188.2,625.49,26.7,0,0,,,,NO_RETURNS
509,428,19533051.2,750677.2,123.2,187.7,624.81,26.8,0,0,,,,NO_RETURNS
509,437,19533060.2,750677.2,122.3,183.5,625.46,32.0,0,0,,,,NO_RETURNS
509,438,19533061.2,750677.2,122.2,183.0,625.27,25.3,0,0,,,,NO_RETURNS
509,441,19533064.2,750677.2,122.1,181.6,625.49,29.8,0,0,,,,NO_RETURNS
509,468,19533091.2,750677.2,124.3,169.1,626.39,27.0,0,0,,,,NO_RETURNS
509,469,19533092.2,750677.2,124.5,168.6,626.0,28.8,0,0,,,,NO_RETURNS
509,471,19533094.2,750677.2,124.9,167.7,625.74,26.7,0,0,,,,NO_RETURNS
509,472,19533095.2,750677.2,125.1,167.3,626.03,27.3,0,0,,,,NO_RETURNS
509,473,19533096.2,750677.2,125.3,166.9,625.88,26.9,0,0,,,,NO_RETURNS
509,474,19533097.2,750677.2,125.6,166.4,625.67,25.9,0,0,,,,NO_RETURNS
509,475,19533098.2,750677.2,125.8,166.0,626.05,29.0,0,0,,,,NO_RETURNS
509,478,19533101.2,750677.2,126.6,164.7,625.73,35.7,0,0,,,,NO_RETURNS
509,482,19533105.2,750677.2,127.7,162.9,626.47,26.6,0,0,,,,NO_RETURNS
509,497,19533120.2,750677.2,132.9,156.7,626.14,28.2,0,0,,,,NO_RETURNS
509,500,19533123.2,750677.2,134.1,155.5,626.45,29.0,0,0,,,,NO_RETURNS
510,399,19533022.2,750676.2,131.2,200.3,624.82,26.6,0,0,,,,NO_RETURNS
510,403,19533026.2,750676.2,129.9,198.6,624.63,25.8,0,0,,,,NO_RETURNS
510,407,19533030.2,750676.2,128.6,196.9,624.54,29.2,0,0,,,,NO_RETURNS
510,408,19533031.2,750676.2,128.3,196.5,625.33,26.4,2,2,625.33,625.36,-0.03,ok
510,411,19533034.2,750676.2,127.5,195.2,624.69,27.9,0,0,,,,NO_RETURNS
510,412,19533035.2,750676.2,127.3,194.8,625.33,25.2,0,0,,,,NO_RETURNS
510,415,19533038.2,750676.2,126.5,193.5,625.6,31.4,0,0,,,,NO_RETURNS
510,418,19533041.2,750676.2,125.9,192.2,625.07,34.1,0,0,,,,NO_RETURNS
510,419,19533042.2,750676.2,125.7,191.7,625.44,32.3,1,1,625.51,625.51,-0.07,ok
510,421,19533044.2,750676.2,125.3,190.8,625.34,33.7,0,0,,,,NO_RETURNS
510,422,19533045.2,750676.2,125.1,190.4,625.26,39.0,0,0,,,,NO_RETURNS
510,424,19533047.2,750676.2,124.7,189.5,625.54,26.3,0,0,,,,NO_RETURNS
510,425,19533048.2,750676.2,124.6,189.0,625.39,34.8,0,0,,,,NO_RETURNS
510,426,19533049.2,750676.2,124.4,188.6,625.49,34.8,0,0,,,,NO_RETURNS
510,428,19533051.2,750676.2,124.2,187.6,625.49,31.3,0,0,,,,NO_RETURNS
510,429,19533052.2,750676.2,124.0,187.2,624.96,32.3,0,0,,,,NO_RETURNS
510,430,19533053.2,750676.2,123.9,186.7,625.51,34.6,0,0,,,,NO_RETURNS
510,433,19533056.2,750676.2,123.6,185.3,625.25,27.2,0,0,,,,NO_RETURNS
510,434,19533057.2,750676.2,123.5,184.9,625.64,31.0,0,0,,,,NO_RETURNS
510,448,19533071.2,750676.2,123.1,178.4,626.09,27.8,1,1,626.34,626.34,-0.25,ok
510,451,19533074.2,750676.2,123.2,177.0,626.2,25.3,0,0,,,,NO_RETURNS
510,452,19533075.2,750676.2,123.3,176.5,626.2,28.7,0,0,,,,NO_RETURNS
510,460,19533083.2,750676.2,124.0,172.8,626.21,26.7,0,0,,,,NO_RETURNS
510,461,19533084.2,750676.2,124.2,172.4,626.28,26.6,0,0,,,,NO_RETURNS
510,466,19533089.2,750676.2,124.9,170.1,626.51,25.5,0,0,,,,NO_RETURNS
510,470,19533093.2,750676.2,125.7,168.3,626.61,28.9,0,0,,,,NO_RETURNS
510,473,19533096.2,750676.2,126.3,167.0,626.5,26.5,0,0,,,,NO_RETURNS
510,474,19533097.2,750676.2,126.5,166.5,626.66,30.2,1,1,626.82,626.82,-0.16,ok
510,477,19533100.2,750676.2,127.3,165.2,626.43,29.5,0,0,,,,NO_RETURNS
510,478,19533101.2,750676.2,127.5,164.8,627.08,34.1,0,0,,,,NO_RETURNS
510,479,19533102.2,750676.2,127.8,164.3,626.5,25.7,0,0,,,,NO_RETURNS
510,481,19533104.2,750676.2,128.3,163.5,626.5,29.9,0,0,,,,NO_RETURNS
510,484,19533107.2,750676.2,129.2,162.2,626.48,29.7,0,0,,,,NO_RETURNS
510,485,19533108.2,750676.2,129.5,161.8,626.48,33.8,0,0,,,,NO_RETURNS
510,486,19533109.2,750676.2,129.9,161.4,626.4,32.5,0,0,,,,NO_RETURNS
510,487,19533110.2,750676.2,130.2,160.9,626.54,30.4,0,0,,,,NO_RETURNS
510,489,19533112.2,750676.2,130.8,160.1,626.65,32.3,0,0,,,,NO_RETURNS
510,490,19533113.2,750676.2,131.2,159.7,626.84,25.3,0,0,,,,NO_RETURNS
510,493,19533116.2,750676.2,132.3,158.5,627.0,29.3,0,0,,,,NO_RETURNS
510,497,19533120.2,750676.2,133.8,156.9,627.16,31.1,0,0,,,,NO_RETURNS
511,394,19533017.2,750675.2,133.9,202.2,624.89,28.4,0,0,,,,NO_RETURNS
511,395,19533018.2,750675.2,133.6,201.8,625.0,27.0,0,0,,,,NO_RETURNS
511,398,19533021.2,750675.2,132.5,200.5,625.28,31.9,0,0,,,,NO_RETURNS
511,403,19533026.2,750675.2,130.8,198.5,625.37,25.6,1,1,625.46,625.46,-0.09,ok
511,406,19533029.2,750675.2,129.9,197.2,625.26,26.0,0,0,,,,NO_RETURNS
511,407,19533030.2,750675.2,129.6,196.8,625.54,29.8,2,1,625.68,625.68,-0.14,ok
511,410,19533033.2,750675.2,128.8,195.5,625.44,25.1,0,0,,,,NO_RETURNS
511,411,19533034.2,750675.2,128.5,195.1,625.63,29.5,1,1,625.6,625.6,0.03,ok
511,414,19533037.2,750675.2,127.7,193.8,625.29,31.3,0,0,,,,NO_RETURNS
511,417,19533040.2,750675.2,127.1,192.5,625.47,28.5,0,0,,,,NO_RETURNS
511,418,19533041.2,750675.2,126.8,192.1,625.7,28.8,0,0,,,,NO_RETURNS
511,422,19533045.2,750675.2,126.1,190.3,625.96,25.3,0,0,,,,NO_RETURNS
511,425,19533048.2,750675.2,125.6,188.9,626.09,25.5,0,0,,,,NO_RETURNS
511,429,19533052.2,750675.2,125.0,187.1,626.23,35.9,1,1,626.31,626.31,-0.08,ok
511,433,19533056.2,750675.2,124.6,185.3,626.28,31.1,1,1,626.27,626.27,0.01,ok
511,437,19533060.2,750675.2,124.3,183.5,626.33,26.5,1,1,626.16,626.16,0.17,ok
511,440,19533063.2,750675.2,124.1,182.1,625.82,33.3,0,0,,,,NO_RETURNS
511,443,19533066.2,750675.2,124.1,180.7,625.99,25.5,0,0,,,,NO_RETURNS
511,444,19533067.2,750675.2,124.1,180.2,626.14,30.8,0,0,,,,NO_RETURNS
511,445,19533068.2,750675.2,124.1,179.8,626.1,25.8,0,0,,,,NO_RETURNS
511,447,19533070.2,750675.2,124.1,178.8,625.88,29.0,0,0,,,,NO_RETURNS
511,460,19533083.2,750675.2,125.0,172.9,626.87,30.2,0,0,,,,NO_RETURNS
511,464,19533087.2,750675.2,125.6,171.1,626.37,28.2,0,0,,,,NO_RETURNS
511,465,19533088.2,750675.2,125.7,170.6,626.82,26.0,2,2,627.03,627.2,-0.38,ok
511,468,19533091.2,750675.2,126.3,169.3,626.63,27.7,0,0,,,,NO_RETURNS
511,472,19533095.2,750675.2,127.1,167.5,626.78,25.6,1,1,627.23,627.23,-0.45,ok
511,476,19533099.2,750675.2,128.0,165.8,626.89,29.1,0,0,,,,NO_RETURNS
511,477,19533100.2,750675.2,128.2,165.3,626.95,30.9,0,0,,,,NO_RETURNS
511,479,19533102.2,750675.2,128.8,164.5,627.08,25.2,0,0,,,,NO_RETURNS
511,480,19533103.2,750675.2,129.0,164.0,627.04,32.2,0,0,,,,NO_RETURNS
511,481,19533104.2,750675.2,129.3,163.6,627.3,25.5,1,1,627.3,627.3,-0.0,ok
511,483,19533106.2,750675.2,129.9,162.8,627.3,29.8,0,0,,,,NO_RETURNS
511,484,19533107.2,750675.2,130.2,162.3,627.54,28.5,0,0,,,,NO_RETURNS
511,485,19533108.2,750675.2,130.5,161.9,627.52,27.6,0,0,,,,NO_RETURNS
511,486,19533109.2,750675.2,130.8,161.5,627.52,33.3,0,0,,,,NO_RETURNS
511,487,19533110.2,750675.2,131.1,161.1,627.55,31.9,0,0,,,,NO_RETURNS
511,488,19533111.2,750675.2,131.5,160.7,627.2,27.1,1,1,627.55,627.55,-0.35,ok
511,489,19533112.2,750675.2,131.8,160.3,627.55,28.9,0,0,,,,NO_RETURNS
511,490,19533113.2,750675.2,132.1,159.9,627.29,28.6,0,0,,,,NO_RETURNS
511,491,19533114.2,750675.2,132.5,159.5,627.2,27.0,0,0,,,,NO_RETURNS
511,494,19533117.2,750675.2,133.6,158.2,627.29,33.6,0,0,,,,NO_RETURNS
511,495,19533118.2,750675.2,133.9,157.8,627.14,32.1,0,0,,,,NO_RETURNS
512,394,19533017.2,750674.2,134.9,202.0,625.81,26.6,1,1,625.77,625.77,0.04,ok
512,397,19533020.2,750674.2,133.8,200.8,625.5,36.7,0,0,,,,NO_RETURNS
512,401,19533024.2,750674.2,132.4,199.2,625.57,35.5,0,0,,,,NO_RETURNS
512,405,19533028.2,750674.2,131.1,197.5,625.68,32.0,0,0,,,,NO_RETURNS
512,406,19533029.2,750674.2,130.8,197.1,625.68,29.5,0,0,,,,NO_RETURNS
512,409,19533032.2,750674.2,130.0,195.8,625.33,26.6,0,0,,,,NO_RETURNS
512,413,19533036.2,750674.2,129.0,194.1,625.77,28.5,0,0,,,,NO_RETURNS
512,414,19533037.2,750674.2,128.7,193.7,626.11,26.4,1,1,626.21,626.21,-0.1,ok
512,423,19533046.2,750674.2,126.9,189.8,626.15,26.2,1,1,626.43,626.43,-0.28,ok
512,424,19533047.2,750674.2,126.7,189.3,626.14,25.3,0,0,,,,NO_RETURNS
512,427,19533050.2,750674.2,126.3,188.0,626.3,27.5,0,0,,,,NO_RETURNS
512,431,19533054.2,750674.2,125.8,186.2,626.36,29.5,0,0,,,,NO_RETURNS
512,432,19533055.2,750674.2,125.7,185.7,626.43,27.2,0,0,,,,NO_RETURNS
512,435,19533058.2,750674.2,125.4,184.3,626.2,31.5,0,0,,,,NO_RETURNS
512,436,19533059.2,750674.2,125.3,183.9,626.31,32.9,0,0,,,,NO_RETURNS
512,438,19533061.2,750674.2,125.2,183.0,626.63,31.2,0,0,,,,NO_RETURNS
512,439,19533062.2,750674.2,125.2,182.5,625.96,36.3,0,0,,,,NO_RETURNS
512,440,19533063.2,750674.2,125.1,182.1,626.86,34.8,2,1,626.86,626.86,-0.0,ok
512,441,19533064.2,750674.2,125.1,181.6,626.58,30.6,0,0,,,,NO_RETURNS
512,443,19533066.2,750674.2,125.1,180.7,626.58,39.0,0,0,,,,NO_RETURNS
512,444,19533067.2,750674.2,125.1,180.2,627.0,27.1,1,1,626.95,626.95,0.05,ok
512,445,19533068.2,750674.2,125.1,179.8,627.0,25.7,0,0,,,,NO_RETURNS
512,446,19533069.2,750674.2,125.1,179.3,626.71,29.6,0,0,,,,NO_RETURNS
512,447,19533070.2,750674.2,125.1,178.9,626.91,32.8,1,1,626.91,626.91,-0.0,ok
512,450,19533073.2,750674.2,125.2,177.5,626.85,35.9,0,0,,,,NO_RETURNS
512,453,19533076.2,750674.2,125.3,176.1,626.64,25.9,0,0,,,,NO_RETURNS
512,454,19533077.2,750674.2,125.4,175.7,626.78,33.9,0,0,,,,NO_RETURNS
512,455,19533078.2,750674.2,125.5,175.2,626.78,30.0,0,0,,,,NO_RETURNS
512,459,19533082.2,750674.2,125.9,173.4,626.84,34.7,0,0,,,,NO_RETURNS
512,463,19533086.2,750674.2,126.4,171.6,626.82,30.8,0,0,,,,NO_RETURNS
512,464,19533087.2,750674.2,126.6,171.1,627.44,35.0,1,1,627.55,627.55,-0.11,ok
512,467,19533090.2,750674.2,127.1,169.8,626.85,32.2,0,0,,,,NO_RETURNS
512,468,19533091.2,750674.2,127.2,169.4,627.45,31.9,1,1,627.78,627.78,-0.33,ok
512,471,19533094.2,750674.2,127.8,168.0,627.25,29.8,0,0,,,,NO_RETURNS
512,472,19533095.2,750674.2,128.0,167.6,627.52,25.6,1,1,627.56,627.56,-0.04,ok
512,477,19533100.2,750674.2,129.2,165.4,627.61,26.1,0,0,,,,NO_RETURNS
513,408,19533031.2,750673.2,131.2,196.1,626.2,25.6,0,0,,,,NO_RETURNS
513,409,19533032.2,750673.2,131.0,195.7,626.28,25.5,1,1,626.28,626.28,0.0,ok
513,416,19533039.2,750673.2,129.2,192.7,626.08,31.5,0,0,,,,NO_RETURNS
513,420,19533043.2,750673.2,128.4,191.0,626.35,25.4,0,0,,,,NO_RETURNS
513,430,19533053.2,750673.2,126.9,186.6,626.85,26.6,1,1,627.12,627.12,-0.27,ok
513,434,19533057.2,750673.2,126.5,184.8,627.01,25.1,1,1,627.32,627.32,-0.31,ok
513,435,19533058.2,750673.2,126.4,184.3,627.23,30.1,1,1,627.21,627.21,0.02,ok
513,436,19533059.2,750673.2,126.3,183.9,627.21,25.5,0,0,,,,NO_RETURNS
513,439,19533062.2,750673.2,126.2,182.5,627.45,37.9,1,1,627.36,627.36,0.09,ok
513,442,19533065.2,750673.2,126.1,181.1,626.86,39.4,0,0,,,,NO_RETURNS
513,443,19533066.2,750673.2,126.1,180.7,627.34,28.7,0,0,,,,NO_RETURNS
513,446,19533069.2,750673.2,126.1,179.3,627.17,29.5,0,0,,,,NO_RETURNS
513,449,19533072.2,750673.2,126.1,178.0,626.91,35.4,0,0,,,,NO_RETURNS
513,450,19533073.2,750673.2,126.2,177.5,627.6,27.1,0,0,,,,NO_RETURNS
513,452,19533075.2,750673.2,126.3,176.6,627.26,26.1,0,0,,,,NO_RETURNS
513,453,19533076.2,750673.2,126.3,176.1,627.32,34.7,0,0,,,,NO_RETURNS
513,454,19533077.2,750673.2,126.4,175.7,627.68,25.8,0,0,,,,NO_RETURNS
513,455,19533078.2,750673.2,126.5,175.2,627.68,27.2,0,0,,,,NO_RETURNS
513,456,19533079.2,750673.2,126.6,174.8,627.39,27.9,0,0,,,,NO_RETURNS
513,457,19533080.2,750673.2,126.7,174.3,627.42,30.2,0,0,,,,NO_RETURNS
513,458,19533081.2,750673.2,126.8,173.9,627.47,33.5,0,0,,,,NO_RETURNS
513,459,19533082.2,750673.2,126.9,173.4,627.94,29.2,0,0,,,,NO_RETURNS
513,460,19533083.2,750673.2,127.0,173.0,627.6,25.9,0,0,,,,NO_RETURNS
513,462,19533085.2,750673.2,127.3,172.1,627.58,35.9,0,0,,,,NO_RETURNS
513,463,19533086.2,750673.2,127.4,171.7,627.92,32.5,1,1,627.92,627.92,-0.0,ok
513,465,19533088.2,750673.2,127.7,170.8,627.42,27.7,0,0,,,,NO_RETURNS
513,466,19533089.2,750673.2,127.9,170.3,627.63,35.0,0,0,,,,NO_RETURNS
513,467,19533090.2,750673.2,128.0,169.9,627.83,32.2,1,1,627.86,627.86,-0.03,ok
513,470,19533093.2,750673.2,128.6,168.6,627.41,26.8,0,0,,,,NO_RETURNS
513,474,19533097.2,750673.2,129.5,166.8,627.56,25.5,0,0,,,,NO_RETURNS
513,478,19533101.2,750673.2,130.4,165.1,627.85,26.3,0,0,,,,NO_RETURNS
514,399,19533022.2,750672.2,135.0,199.7,625.75,30.6,0,0,,,,NO_RETURNS
514,403,19533026.2,750672.2,133.7,198.1,626.32,33.4,0,0,,,,NO_RETURNS
514,415,19533038.2,750672.2,130.4,193.1,626.22,30.6,0,0,,,,NO_RETURNS
514,416,19533039.2,750672.2,130.2,192.6,627.08,29.5,1,1,627.08,627.08,0.0,ok
514,417,19533040.2,750672.2,130.0,192.2,626.76,28.3,0,0,,,,NO_RETURNS
514,418,19533041.2,750672.2,129.8,191.8,626.47,27.1,0,0,,,,NO_RETURNS
514,421,19533044.2,750672.2,129.2,190.5,627.04,29.1,0,0,,,,NO_RETURNS
514,422,19533045.2,750672.2,129.0,190.0,626.97,32.8,0,0,,,,NO_RETURNS
514,425,19533048.2,750672.2,128.5,188.7,626.97,27.6,0,0,,,,NO_RETURNS
514,440,19533063.2,750672.2,127.1,182.0,627.43,26.7,0,0,,,,NO_RETURNS
514,441,19533064.2,750672.2,127.1,181.6,626.86,27.0,0,0,,,,NO_RETURNS
514,442,19533065.2,750672.2,127.1,181.1,627.68,32.1,2,2,627.68,627.76,-0.08,ok
514,445,19533068.2,750672.2,127.1,179.8,627.44,26.1,0,0,,,,NO_RETURNS
514,448,19533071.2,750672.2,127.1,178.4,627.51,26.4,0,0,,,,NO_RETURNS
514,449,19533072.2,750672.2,127.1,178.0,628.0,30.8,1,1,628.0,628.0,0.0,ok
514,453,19533076.2,750672.2,127.3,176.2,627.96,27.4,0,0,,,,NO_RETURNS
514,457,19533080.2,750672.2,127.7,174.4,627.97,25.5,1,1,627.97,627.97,-0.0,ok
514,461,19533084.2,750672.2,128.1,172.6,628.11,27.1,1,1,628.24,628.24,-0.13,ok
514,465,19533088.2,750672.2,128.7,170.8,628.28,29.0,0,0,,,,NO_RETURNS
514,479,19533102.2,750672.2,131.7,164.8,628.04,26.8,0,0,,,,NO_RETURNS
514,482,19533105.2,750672.2,132.5,163.6,628.26,29.5,0,0,,,,NO_RETURNS
515,402,19533025.2,750671.2,134.9,198.4,626.92,26.5,2,2,627.16,627.19,-0.27,ok
515,404,19533027.2,750671.2,134.3,197.6,626.6,25.4,1,1,627.2,627.2,-0.6,ok
515,405,19533028.2,750671.2,134.0,197.1,626.82,25.6,1,1,627.15,627.15,-0.33,ok
515,407,19533030.2,750671.2,133.4,196.3,626.87,25.4,0,0,,,,NO_RETURNS
515,409,19533032.2,750671.2,132.9,195.5,626.71,30.4,1,0,,,,NO_GROUND
515,410,19533033.2,750671.2,132.6,195.1,626.81,35.4,0,0,,,,NO_RETURNS
515,411,19533034.2,750671.2,132.4,194.7,626.81,25.1,1,1,626.81,626.81,-0.0,ok
515,413,19533036.2,750671.2,131.9,193.8,626.95,28.7,0,0,,,,NO_RETURNS
515,414,19533037.2,750671.2,131.6,193.4,627.11,32.7,1,1,627.11,627.11,-0.0,ok
515,415,19533038.2,750671.2,131.4,193.0,627.1,30.6,0,0,,,,NO_RETURNS
515,423,19533046.2,750671.2,129.8,189.5,627.0,32.2,0,0,,,,NO_RETURNS
515,424,19533047.2,750671.2,129.7,189.1,627.09,26.7,0,0,,,,NO_RETURNS
515,425,19533048.2,750671.2,129.5,188.7,627.41,25.7,0,0,,,,NO_RETURNS
515,427,19533050.2,750671.2,129.2,187.8,627.12,28.5,0,0,,,,NO_RETURNS
515,428,19533051.2,750671.2,129.1,187.3,627.49,32.0,0,0,,,,NO_RETURNS
515,429,19533052.2,750671.2,129.0,186.9,627.52,32.3,0,0,,,,NO_RETURNS
515,432,19533055.2,750671.2,128.7,185.6,627.46,28.0,0,0,,,,NO_RETURNS
515,433,19533056.2,750671.2,128.6,185.1,627.62,27.5,0,0,,,,NO_RETURNS
515,436,19533059.2,750671.2,128.3,183.8,627.86,26.8,0,0,,,,NO_RETURNS
515,437,19533060.2,750671.2,128.3,183.4,627.74,27.1,0,0,,,,NO_RETURNS
515,441,19533064.2,750671.2,128.1,181.6,627.84,41.3,0,0,,,,NO_RETURNS
515,444,19533067.2,750671.2,128.1,180.2,627.98,25.4,0,0,,,,NO_RETURNS
515,445,19533068.2,750671.2,128.1,179.8,627.85,29.6,0,0,,,,NO_RETURNS
515,454,19533077.2,750671.2,128.4,175.8,628.12,26.9,0,0,,,,NO_RETURNS
515,458,19533081.2,750671.2,128.8,174.0,628.2,26.2,0,0,,,,NO_RETURNS
515,469,19533092.2,750671.2,130.4,169.2,628.42,28.0,0,0,,,,NO_RETURNS
515,476,19533099.2,750671.2,131.9,166.2,628.03,29.5,0,0,,,,NO_RETURNS
515,477,19533100.2,750671.2,132.1,165.8,628.06,26.1,0,0,,,,NO_RETURNS
515,478,19533101.2,750671.2,132.4,165.3,628.46,29.6,1,1,628.83,628.83,-0.37,ok
515,481,19533104.2,750671.2,133.2,164.1,628.23,35.4,0,0,,,,NO_RETURNS
515,482,19533105.2,750671.2,133.4,163.7,628.81,25.3,1,1,628.81,628.81,-0.0,ok
515,485,19533108.2,750671.2,134.3,162.4,628.67,25.3,0,0,,,,NO_RETURNS
516,409,19533032.2,750670.2,133.8,195.4,627.45,29.3,0,0,,,,NO_RETURNS
516,410,19533033.2,750670.2,133.6,195.0,627.7,26.3,1,1,627.7,627.7,0.0,ok
516,411,19533034.2,750670.2,133.3,194.6,627.38,27.4,1,1,627.66,627.66,-0.28,ok
516,413,19533036.2,750670.2,132.8,193.7,627.38,26.6,0,0,,,,NO_RETURNS
516,415,19533038.2,750670.2,132.4,192.9,627.41,26.0,0,0,,,,NO_RETURNS
516,416,19533039.2,750670.2,132.2,192.5,627.08,25.1,0,0,,,,NO_RETURNS
516,417,19533040.2,750670.2,131.9,192.0,627.35,27.4,0,0,,,,NO_RETURNS
516,419,19533042.2,750670.2,131.5,191.2,627.35,26.9,0,0,,,,NO_RETURNS
516,420,19533043.2,750670.2,131.4,190.7,627.62,29.4,0,0,,,,NO_RETURNS
516,423,19533046.2,750670.2,130.8,189.5,628.12,30.0,0,0,,,,NO_RETURNS
516,424,19533047.2,750670.2,130.7,189.0,627.93,29.0,1,1,627.93,627.93,-0.0,ok
516,427,19533050.2,750670.2,130.2,187.7,628.12,27.2,1,1,628.12,628.12,-0.0,ok
516,432,19533055.2,750670.2,129.7,185.5,628.21,26.2,0,0,,,,NO_RETURNS
516,433,19533056.2,750670.2,129.6,185.1,628.06,26.7,0,0,,,,NO_RETURNS
516,434,19533057.2,750670.2,129.5,184.7,627.88,26.6,0,0,,,,NO_RETURNS
516,438,19533061.2,750670.2,129.2,182.9,628.02,27.0,0,0,,,,NO_RETURNS
516,451,19533074.2,750670.2,129.2,177.1,628.42,27.0,0,0,,,,NO_RETURNS
516,455,19533078.2,750670.2,129.5,175.3,628.62,31.9,0,0,,,,NO_RETURNS
516,458,19533081.2,750670.2,129.8,174.0,628.95,25.6,0,0,,,,NO_RETURNS
516,469,19533092.2,750670.2,131.4,169.3,629.06,25.1,0,0,,,,NO_RETURNS
516,470,19533093.2,750670.2,131.5,168.8,628.81,30.1,0,0,,,,NO_RETURNS
516,473,19533096.2,750670.2,132.2,167.5,628.85,33.9,0,0,,,,NO_RETURNS
516,474,19533097.2,750670.2,132.4,167.1,628.98,28.0,1,1,628.98,628.98,-0.0,ok
516,476,19533099.2,750670.2,132.8,166.3,628.98,37.9,0,0,,,,NO_RETURNS
516,477,19533100.2,750670.2,133.1,165.9,628.9,35.8,0,0,,,,NO_RETURNS
516,480,19533103.2,750670.2,133.8,164.6,628.83,39.6,0,0,,,,NO_RETURNS
516,481,19533104.2,750670.2,134.1,164.2,629.46,32.1,0,0,,,,NO_RETURNS
516,482,19533105.2,750670.2,134.4,163.8,629.09,26.6,0,0,,,,NO_RETURNS
516,483,19533106.2,750670.2,134.7,163.4,628.81,25.5,0,0,,,,NO_RETURNS
516,484,19533107.2,750670.2,135.0,163.0,628.51,33.1,0,0,,,,NO_RETURNS
517,412,19533035.2,750669.2,134.0,194.0,627.66,27.9,0,0,,,,NO_RETURNS
517,416,19533039.2,750669.2,133.1,192.4,628.02,33.7,0,0,,,,NO_RETURNS
517,417,19533040.2,750669.2,132.9,191.9,628.18,27.9,1,1,628.19,628.19,-0.01,ok
517,418,19533041.2,750669.2,132.7,191.5,628.03,26.2,1,1,628.16,628.16,-0.13,ok
517,419,19533042.2,750669.2,132.5,191.1,628.15,26.0,1,1,628.13,628.13,0.02,ok
517,421,19533044.2,750669.2,132.2,190.2,628.17,25.6,1,1,628.43,628.43,-0.26,ok
517,447,19533070.2,750669.2,130.1,178.9,628.7,27.4,0,0,,,,NO_RETURNS
517,448,19533071.2,750669.2,130.1,178.5,628.52,26.7,0,0,,,,NO_RETURNS
517,449,19533072.2,750669.2,130.1,178.0,628.56,33.0,0,0,,,,NO_RETURNS
517,450,19533073.2,750669.2,130.2,177.6,628.83,26.6,1,1,629.33,629.33,-0.5,ok
517,451,19533074.2,750669.2,130.2,177.1,628.96,26.2,0,0,,,,NO_RETURNS
517,452,19533075.2,750669.2,130.3,176.7,628.47,26.4,0,0,,,,NO_RETURNS
517,457,19533080.2,750669.2,130.6,174.5,628.9,26.6,1,1,629.25,629.25,-0.35,ok
517,470,19533093.2,750669.2,132.5,168.9,629.37,26.5,0,0,,,,NO_RETURNS
517,471,19533094.2,750669.2,132.7,168.5,629.06,32.4,0,0,,,,NO_RETURNS
517,474,19533097.2,750669.2,133.4,167.2,629.21,25.2,0,0,,,,NO_RETURNS
517,475,19533098.2,750669.2,133.6,166.8,628.98,26.8,0,0,,,,NO_RETURNS
517,476,19533099.2,750669.2,133.8,166.4,629.59,27.2,1,1,629.79,629.79,-0.2,ok
517,477,19533100.2,750669.2,134.0,166.0,629.5,28.3,0,0,,,,NO_RETURNS
517,479,19533102.2,750669.2,134.5,165.1,629.14,33.6,0,0,,,,NO_RETURNS
517,480,19533103.2,750669.2,134.8,164.7,629.92,30.3,0,0,,,,NO_RETURNS
